SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,id,Indegree,IsSingleNode,moduland_bridgeness,moduland_overlap,Module_Color,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
2958,3.87156751,0.00142952,0.25829331,0.59122939,15,222,K01644,112,FALSE,2.038501978,2.633622885,0,K01644,120.0344828,110,106,FALSE,0,K01644,43600137
2959,3.87156751,0.00142952,0.25829331,0.59122939,15,222,K01646,112,FALSE,2.038501978,2.633622885,0,K01646,120.0344828,110,106,FALSE,0,K01646,43600137
2960,3.69822654,0.00643296,0.27039988,0.5184498,14,188,K17463,94,FALSE,12.84770393,5.397926807,0,K17463,97.72727273,94,89,FALSE,0,K17463,59818123
2961,5.09754005,1.64E-05,0.19617305,0.66666667,16,13,K07404,7,FALSE,0.945212007,6.708434105,150,K07404,16.85714286,6,6,FALSE,0,K07404,21464
2962,5.28203661,4.39E-05,0.18932091,0.8,16,12,K06152,6,FALSE,1.040349007,10.76557064,0,K06152,8.5,6,6,FALSE,0,K06152,44495
2963,4.07322654,0.00530442,0.24550562,0.30889724,14,97,K13812,53,FALSE,40.06139755,11.74838257,24,K13812,46.21052632,44,40,FALSE,0,K13812,35232409
2964,4.03375286,0.01359354,0.2479081,0.33898688,15,126,K13831,61,FALSE,56.54641342,4.11903286,24,K13831,45.35820896,65,59,FALSE,0,K13831,54389661
2965,5.5583524,0,0.17990943,1,16,8,K17465,4,FALSE,0.133459002,7.926968098,0,K17465,5.25,4,4,FALSE,0,K17465,0
2966,5.5583524,0,0.17990943,1,16,8,K17466,4,FALSE,0.133459002,7.926968098,0,K17466,5.25,4,4,FALSE,0,K17466,0
2967,5.5583524,0,0.17990943,1,16,8,K17467,4,FALSE,0.133459002,7.926968098,0,K17467,5.25,4,4,FALSE,0,K17467,0
2968,5.77173913,1.94E-04,0.173258,0.65,17,9,K14756,5,FALSE,0.423889995,5.426320076,54,K14756,15.2,4,4,FALSE,0,K14756,400008
2969,4.77660183,3.10E-04,0.20935385,0.68888889,16,20,K03080,10,FALSE,8.853303909,6.169997215,24,K03080,27.3,10,10,FALSE,0,K03080,2587153
2970,4.5666476,3.31E-04,0.21897902,0.82142857,15,16,K16849,8,FALSE,3.69E-04,4.758686066,0,K16849,21.125,8,8,FALSE,0,K16849,1169813
2971,4.5666476,3.31E-04,0.21897902,0.82142857,15,16,K16850,8,FALSE,3.69E-04,4.758686066,0,K16850,21.125,8,8,FALSE,0,K16850,1169813
2972,4.62786041,3.35E-04,0.21608258,0.48677249,16,45,K02769,28,FALSE,4.112692833,2.776530981,24,K02769,50.67857143,17,17,FALSE,0,K02769,4275773
2973,4.62786041,3.35E-04,0.21608258,0.48677249,16,45,K02770,28,FALSE,4.112692833,2.776530981,24,K02770,50.67857143,17,17,FALSE,0,K02770,4275773
2974,5.45909611,5.00E-08,0.18318051,0.33333333,17,3,K02799,2,FALSE,8.00E-06,2.191024065,24,K02799,27.66666667,1,0,FALSE,0,K02799,5
2975,5.45909611,5.00E-08,0.18318051,0.33333333,17,3,K02800,2,FALSE,8.00E-06,2.191024065,24,K02800,27.66666667,1,0,FALSE,0,K02800,5
2976,4.98483982,5.56E-05,0.20060825,0.7,17,29,K02794,15,FALSE,0.025204999,1.797026038,24,K02794,43.8,14,14,FALSE,0,K02794,82739
2977,4.98483982,5.56E-05,0.20060825,0.7,17,29,K02795,15,FALSE,0.025204999,1.797026038,24,K02795,43.8,14,14,FALSE,0,K02795,82739
2978,4.98483982,5.56E-05,0.20060825,0.7,17,29,K02796,15,FALSE,0.025204999,1.797026038,24,K02796,43.8,14,14,FALSE,0,K02796,82739
2979,4.45966819,1.34E-04,0.22423193,0.96296296,16,28,K14634,1,FALSE,0.491652012,1.79014504,24,K14634,50.33333333,27,1,FALSE,0,K14634,311657
2980,4.40074371,0.0149818,0.22723432,0.41813136,16,88,K16011,43,FALSE,8.148572922,1.536260009,24,K16011,36.34042553,45,41,FALSE,0,K16011,73129820
2981,5.04290618,0.00103798,0.19829836,0.47835498,17,41,K16881,19,FALSE,1.148496985,1.650046945,24,K16881,26.18181818,22,19,FALSE,0,K16881,1158622
2982,5.13501144,3.80E-04,0.19474153,0.58571429,17,27,K00971,12,FALSE,0.780923009,2.040252924,24,K00971,20.93333333,15,12,FALSE,0,K00971,548323
2983,4.70709382,2.91E-04,0.21244531,0.48214286,16,8,K02782,6,FALSE,10.40690804,4.408049107,24,K02782,61.75,2,0,FALSE,0,K02782,2795300
2984,4.70709382,2.91E-04,0.21244531,0.48214286,16,8,K02783,6,FALSE,10.40690804,4.408049107,24,K02783,61.75,2,0,FALSE,0,K02783,2795300
2985,4.90020017,0,0.2040733,0,16,1,K02813,0,FALSE,0,3.649712086,0,K02813,97,1,0,FALSE,0,K02813,0
2986,4.90020017,0,0.2040733,0,16,1,K02814,0,FALSE,0,3.649712086,0,K02814,97,1,0,FALSE,0,K02814,0
2987,4.90020017,0,0.2040733,0,16,1,K02815,0,FALSE,0,3.649712086,0,K02815,97,1,0,FALSE,0,K02815,0
2988,4.8423913,2.13E-05,0.20650954,0.83333333,16,8,K02774,4,FALSE,4.86E-04,1.558671951,24,K02774,26,4,4,FALSE,0,K02774,56875
2989,4.8423913,2.13E-05,0.20650954,0.83333333,16,8,K02775,4,FALSE,4.86E-04,1.558671951,24,K02775,26,4,4,FALSE,0,K02775,56875
2990,4.19765446,0.0086494,0.23822828,0.17832278,16,114,K07406,37,FALSE,155.2646637,4.044083118,24,K07406,33.0625,77,34,FALSE,0,K07406,36619692
2991,4.19765446,0.0086494,0.23822828,0.17832278,16,114,K07407,37,FALSE,155.2646637,4.044083118,24,K07407,33.0625,77,34,FALSE,0,K07407,36619692
2992,4.15532037,6.21E-04,0.24065533,0.53443878,15,90,K08302,41,FALSE,4.508094788,4.04093504,24,K08302,49.89795918,49,41,FALSE,0,K08302,5029599
2993,4.15532037,6.21E-04,0.24065533,0.53443878,15,90,K16371,41,FALSE,4.508094788,4.04093504,24,K16371,49.89795918,49,41,FALSE,0,K16371,5029599
2994,4.5423341,2.65E-04,0.22015113,0.40216346,16,98,K01187,42,FALSE,0.661695004,3.068646908,24,K01187,46.30769231,56,33,FALSE,0,K01187,1931647
2995,4.5423341,2.65E-04,0.22015113,0.40216346,16,98,K12316,42,FALSE,0.661695004,3.068646908,24,K12316,46.30769231,56,33,FALSE,0,K12316,1931647
2996,4.5423341,2.65E-04,0.22015113,0.40216346,16,98,K12317,42,FALSE,0.661695004,3.068646908,24,K12317,46.30769231,56,33,FALSE,0,K12317,1931647
2997,4.5423341,2.65E-04,0.22015113,0.40216346,16,98,K15922,42,FALSE,0.661695004,3.068646908,24,K15922,46.30769231,56,33,FALSE,0,K15922,1931647
2998,5.40789474,8.24E-05,0.18491484,0.85454545,17,22,K02787,11,FALSE,0.157034993,4.426262856,24,K02787,32.36363636,11,11,FALSE,0,K02787,392591
2999,5.40789474,8.24E-05,0.18491484,0.85454545,17,22,K02788,11,FALSE,0.157034993,4.426262856,24,K02788,32.36363636,11,11,FALSE,0,K02788,392591
3000,4.45251716,0.00235085,0.22459206,0.55050505,16,83,K12111,43,FALSE,2.58503294,3.177103043,24,K12111,49.71111111,40,38,FALSE,0,K12111,16173735
3001,4.45251716,0.00235085,0.22459206,0.55050505,16,83,K12112,43,FALSE,2.58503294,3.177103043,24,K12112,49.71111111,40,38,FALSE,0,K12112,16173735
3002,4.54776888,0.00105052,0.21988804,0.47166667,16,40,K17716,15,FALSE,7.089173794,3.856338024,27,K17716,36.16,25,15,FALSE,0,K17716,7626615
3003,4.68515871,0,0.21343994,0.91666667,16,12,K12308,0,FALSE,5.64552021,3.575212002,24,K12308,51.16666667,12,0,FALSE,0,K12308,0
3004,7.42497857,0,0.13468052,0,19,1,K02745,0,FALSE,3.00E-06,2.398734093,24,K02745,5,1,0,FALSE,0,K02745,0
3005,7.42497857,0,0.13468052,0,19,1,K02746,0,FALSE,3.00E-06,2.398734093,24,K02746,5,1,0,FALSE,0,K02746,0
3006,7.42497857,0,0.13468052,0,19,1,K02747,0,FALSE,3.00E-06,2.398734093,24,K02747,5,1,0,FALSE,0,K02747,0
3007,6.42681532,0,0.15559806,0,18,1,K10984,0,FALSE,4.00E-06,2.398734093,24,K10984,10,1,0,FALSE,0,K10984,0
3008,6.42681532,0,0.15559806,0,18,1,K10985,0,FALSE,4.00E-06,2.398734093,24,K10985,10,1,0,FALSE,0,K10985,0
3009,6.42681532,0,0.15559806,0,18,1,K10986,0,FALSE,4.00E-06,2.398734093,24,K10986,10,1,0,FALSE,0,K10986,0
3010,6.56378719,3.73E-05,0.15235107,0.83333333,18,18,K02822,9,FALSE,1.574807048,1.05606699,143,K02822,8.333333333,9,9,FALSE,0,K02822,60041
3011,6.56378719,3.73E-05,0.15235107,0.83333333,18,18,K03475,9,FALSE,1.574807048,1.05606699,143,K03475,8.333333333,9,9,FALSE,0,K03475,60041
3012,5.54290618,4.80E-07,0.18041078,0.75555556,17,12,K03922,9,FALSE,0.002207,4.127295017,0,K03922,58.4,3,2,FALSE,0,K03922,577
3013,4.75629291,0.01086269,0.21024777,0.56410256,16,26,K16363,13,FALSE,18.94872093,3.896487951,0,K16363,45.69230769,13,13,FALSE,0,K16363,38762837
3014,4.56064073,9.78E-04,0.21926744,0.60089955,16,133,K11263,86,FALSE,1.093703985,3.638394117,0,K11263,107.6293103,47,17,FALSE,0,K11263,57603130
3015,3.8326659,0.00309549,0.26091499,0.48778331,15,250,K15037,123,FALSE,5.669063091,3.584733963,0,K15037,100.0888889,127,115,FALSE,0,K15037,138189568
3016,3.8326659,0.00309549,0.26091499,0.48778331,15,250,K15036,123,FALSE,5.669063091,3.584733963,0,K15036,100.0888889,127,115,FALSE,0,K15036,138189568
3017,3.84754005,0.002607,0.25990633,0.55846091,15,226,K01963,111,FALSE,5.551383018,3.585251093,0,K01963,106.4754098,115,104,FALSE,0,K01963,135087523
3018,3.82322654,0.00448978,0.26155918,0.36571547,15,288,K07509,143,FALSE,68.9777832,3.705971956,0,K07509,92.30769231,145,132,FALSE,0,K07509,48297725
3019,4.23913043,9.80E-04,0.23589744,0.2670068,16,57,K17360,18,FALSE,5.856822968,8.92772007,0,K17360,47.40816327,39,8,FALSE,0,K17360,2230647
3020,4.80005721,7.52E-05,0.20833085,0.8648948,16,46,K10247,40,FALSE,8.625753403,4.448320866,0,K10247,85.58139535,6,3,FALSE,0,K10247,514834
3021,4.80005721,7.52E-05,0.20833085,0.8648948,16,46,K10205,40,FALSE,8.625753403,4.448320866,0,K10205,85.58139535,6,3,FALSE,0,K10205,514834
3022,4.80005721,7.52E-05,0.20833085,0.8648948,16,46,K10248,40,FALSE,8.625753403,4.448320866,0,K10248,85.58139535,6,3,FALSE,0,K10248,514834
3023,4.80005721,7.52E-05,0.20833085,0.8648948,16,46,K10249,40,FALSE,8.625753403,4.448320866,0,K10249,85.58139535,6,3,FALSE,0,K10249,514834
3024,4.80005721,7.52E-05,0.20833085,0.8648948,16,46,K10244,40,FALSE,8.625753403,4.448320866,0,K10244,85.58139535,6,3,FALSE,0,K10244,514834
3025,4.80005721,7.52E-05,0.20833085,0.8648948,16,46,K10250,40,FALSE,8.625753403,4.448320866,0,K10250,85.58139535,6,3,FALSE,0,K10250,514834
3026,4.28689931,0.00573987,0.23326883,0.31722846,16,141,K10245,69,FALSE,37.22486496,4.70678997,0,K10245,64.88888889,72,51,FALSE,0,K10245,106734159
3027,4.28689931,0.00573987,0.23326883,0.31722846,16,141,K10246,69,FALSE,37.22486496,4.70678997,0,K10246,64.88888889,72,51,FALSE,0,K10246,106734159
3028,4.59353547,1.73E-05,0.21769724,0.70615385,16,51,K07516,26,FALSE,0.486772001,4.399836063,0,K07516,65.96153846,25,25,FALSE,0,K07516,156507
3029,4.54691076,1.24E-04,0.21992954,0.50966184,16,91,K10527,46,FALSE,2.64490509,4.345436096,0,K10527,51.32608696,45,45,FALSE,0,K10527,1067316
3030,4.09467963,0.00199843,0.24421935,0.30051151,15,133,K07514,65,FALSE,36.58789825,5.084525108,0,K07514,51.17391304,68,64,FALSE,0,K07514,9107010
3031,4.61127002,7.44E-06,0.21686,0.77230769,16,52,K13767,26,FALSE,0.428124994,4.448981762,0,K13767,45.38461538,26,26,FALSE,0,K13767,30255
3032,5.09267735,0,0.19636037,1,16,8,K13238,4,FALSE,3.18E-04,4.830339909,0,K13238,54.25,4,4,FALSE,0,K13238,0
3033,5.09267735,0,0.19636037,1,16,8,K13239,4,FALSE,3.18E-04,4.830339909,0,K13239,54.25,4,4,FALSE,0,K13239,0
3034,0,0,0,0.98717949,0,13,K17688,13,FALSE,0.006221,2.140258074,37,K17688,53.46153846,0,0,FALSE,0,K17688,0
3035,5.08581236,1.51E-04,0.19662542,0.64705882,17,20,K14338,17,FALSE,8.866308212,5.031960011,37,K14338,46.35294118,3,3,FALSE,0,K14338,261951
3036,4.33953089,4.12E-04,0.23043965,0.5014245,15,50,K15013,23,FALSE,12.28854275,6.91704607,0,K15013,54.25925926,27,23,FALSE,0,K15013,1073377
3037,4.14330664,0.0033311,0.24135312,0.2,15,70,K14581,29,FALSE,46.71206284,7.824268818,83,K14581,32.95121951,41,29,FALSE,0,K14581,12950626
3038,4.63386728,7.16E-05,0.21580247,0.70714286,16,42,K01028,21,FALSE,1.143697977,5.412624836,0,K01028,46.04761905,21,21,FALSE,0,K01028,395749
3039,4.63386728,7.16E-05,0.21580247,0.70714286,16,42,K01029,21,FALSE,1.143697977,5.412624836,0,K01029,46.04761905,21,21,FALSE,0,K01029,395749
3040,4.722254,0.00115456,0.21176328,0.51169591,16,32,K13373,17,FALSE,0.400343001,3.596852064,54,K13373,28.52631579,15,13,FALSE,0,K13373,1097604
3041,4.11670481,0.00453184,0.24291273,0.33559322,15,89,K12298,37,FALSE,29.77835464,1.850716949,37,K12298,44.01666667,52,29,FALSE,0,K12298,28302391
3042,4.00028604,0.03330453,0.24998212,0.15667765,15,227,K14674,102,FALSE,85.77212524,1.425125003,37,K14674,39.14788732,125,85,FALSE,0,K14674,130298256
3043,4.55148741,0.00315841,0.2197084,0.48888889,16,67,K14759,31,FALSE,9.709911346,4.70417881,65,K14759,30.02777778,36,31,FALSE,0,K14759,35594602
3044,5.54605263,2.80E-04,0.18030842,0.66666667,17,8,K14760,4,FALSE,0.012376,5.176887035,65,K14760,11.75,4,4,FALSE,0,K14760,3277858
3045,4.55320366,5.34E-04,0.21962558,0.6108871,16,59,K02552,27,FALSE,8.696880341,4.71129179,65,K02552,33.4375,32,27,FALSE,0,K02552,15965744
3046,4.55320366,5.34E-04,0.21962558,0.6108871,16,59,K02361,27,FALSE,8.696880341,4.71129179,65,K02361,33.4375,32,27,FALSE,0,K02361,15965744
3047,4.43592677,0.00593935,0.22543204,0.32470588,16,90,K13369,43,FALSE,9.306955338,5.533727169,54,K13369,31.45098039,47,39,FALSE,0,K13369,12320867
3048,4.71624714,2.88E-04,0.21203299,0.5,16,47,K13370,22,FALSE,0.496625006,3.596463919,54,K13370,28.32142857,25,19,FALSE,0,K13370,1027657
3049,4.82408467,7.42E-06,0.20729321,0.81666667,16,29,K07414,14,FALSE,0.191975996,3.62765789,54,K07414,38.875,15,13,FALSE,0,K07414,11403
3050,4.82408467,7.66E-05,0.20729321,0.69281046,16,31,K17691,16,FALSE,1.728296041,4.205959797,54,K17691,40.33333333,15,13,FALSE,0,K17691,191139
3051,5.5875286,1.02E-04,0.17897,0.59649123,17,22,K12344,16,FALSE,0.031536002,3.60016799,54,K12344,24.47368421,6,3,FALSE,0,K12344,726711
3052,5.5875286,1.02E-04,0.17897,0.59649123,17,22,K12345,16,FALSE,0.031536002,3.60016799,54,K12345,24.47368421,6,3,FALSE,0,K12345,726711
3053,4.46310069,4.02E-04,0.22405948,0.45590327,15,58,K00525,32,FALSE,2.103142023,4.080561161,2,K00525,69.5,26,20,FALSE,0,K00525,2805963
3054,4.46310069,4.02E-04,0.22405948,0.45590327,15,58,K00526,32,FALSE,2.103142023,4.080561161,2,K00526,69.5,26,20,FALSE,0,K00526,2805963
3055,4.41447368,0.00158888,0.22652757,0.38385598,15,66,K10808,36,FALSE,18.69767952,4.122094154,2,K10808,63.92857143,30,24,FALSE,0,K10808,4614158
3056,4.32465675,0.00334187,0.23123222,0.47231451,14,85,K11787,43,FALSE,16.49799347,10.79783154,0,K11787,44.34883721,42,42,FALSE,0,K11787,8363271
3057,5.08180778,1.16E-04,0.19678037,0.51282051,15,26,K11788,13,FALSE,2.505384922,11.81468296,0,K11788,19,13,13,FALSE,0,K11788,116765
3058,4.87242563,4.82E-04,0.20523659,0.45454545,15,24,K13713,12,FALSE,2.363034964,12.16446209,0,K13713,24,12,12,FALSE,0,K13713,1517536
3059,4.38758581,4.86E-04,0.22791577,0.60885886,14,73,K11175,37,FALSE,7.398551941,10.76945782,0,K11175,49.86486486,36,36,FALSE,0,K11175,2658893
3060,4.38758581,4.86E-04,0.22791577,0.60885886,14,73,K08289,37,FALSE,7.398551941,10.76945782,0,K08289,49.86486486,36,36,FALSE,0,K08289,2658893
3061,4.25429062,0.00500597,0.23505681,0.342782,14,103,K01492,59,FALSE,44.50069809,6.806953907,32,K01492,65.50847458,44,44,FALSE,0,K01492,89752466
3062,4.777746,8.50E-04,0.20930372,0.18106312,15,43,K13755,21,FALSE,0.115829997,4.465672016,2,K13755,71.02325581,22,0,FALSE,0,K13755,36067829
3063,4.777746,8.50E-04,0.20930372,0.18106312,15,43,K13296,21,FALSE,0.115829997,4.465672016,2,K13296,71.02325581,22,0,FALSE,0,K13296,36067829
3064,4.777746,8.50E-04,0.20930372,0.18106312,15,43,K13298,21,FALSE,0.115829997,4.465672016,2,K13298,71.02325581,22,0,FALSE,0,K13298,36067829
3065,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K05851,68,FALSE,0.138724998,3.843620062,2,K05851,94.06024096,15,0,FALSE,0,K05851,6649409
3066,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K05873,68,FALSE,0.138724998,3.843620062,2,K05873,94.06024096,15,0,FALSE,0,K05873,6649409
3067,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08041,68,FALSE,0.138724998,3.843620062,2,K08041,94.06024096,15,0,FALSE,0,K08041,6649409
3068,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08042,68,FALSE,0.138724998,3.843620062,2,K08042,94.06024096,15,0,FALSE,0,K08042,6649409
3069,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08043,68,FALSE,0.138724998,3.843620062,2,K08043,94.06024096,15,0,FALSE,0,K08043,6649409
3070,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08044,68,FALSE,0.138724998,3.843620062,2,K08044,94.06024096,15,0,FALSE,0,K08044,6649409
3071,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08045,68,FALSE,0.138724998,3.843620062,2,K08045,94.06024096,15,0,FALSE,0,K08045,6649409
3072,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08046,68,FALSE,0.138724998,3.843620062,2,K08046,94.06024096,15,0,FALSE,0,K08046,6649409
3073,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08047,68,FALSE,0.138724998,3.843620062,2,K08047,94.06024096,15,0,FALSE,0,K08047,6649409
3074,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08048,68,FALSE,0.138724998,3.843620062,2,K08048,94.06024096,15,0,FALSE,0,K08048,6649409
3075,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K08049,68,FALSE,0.138724998,3.843620062,2,K08049,94.06024096,15,0,FALSE,0,K08049,6649409
3076,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K11029,68,FALSE,0.138724998,3.843620062,2,K11029,94.06024096,15,0,FALSE,0,K11029,6649409
3077,5.76516018,2.02E-04,0.17345572,0.6626506,16,83,K11265,68,FALSE,0.138724998,3.843620062,2,K11265,94.06024096,15,0,FALSE,0,K11265,6649409
3078,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03043,74,FALSE,0.833128989,3.595931053,2,K03043,101.8543689,102,73,FALSE,0,K03043,3080221
3079,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03046,74,FALSE,0.833128989,3.595931053,2,K03046,101.8543689,102,73,FALSE,0,K03046,3080221
3080,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K13797,74,FALSE,0.833128989,3.595931053,2,K13797,101.8543689,102,73,FALSE,0,K13797,3080221
3081,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03048,74,FALSE,0.833128989,3.595931053,2,K03048,101.8543689,102,73,FALSE,0,K03048,3080221
3082,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03060,74,FALSE,0.833128989,3.595931053,2,K03060,101.8543689,102,73,FALSE,0,K03060,3080221
3083,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03042,74,FALSE,0.833128989,3.595931053,2,K03042,101.8543689,102,73,FALSE,0,K03042,3080221
3084,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03041,74,FALSE,0.833128989,3.595931053,2,K03041,101.8543689,102,73,FALSE,0,K03041,3080221
3085,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03044,74,FALSE,0.833128989,3.595931053,2,K03044,101.8543689,102,73,FALSE,0,K03044,3080221
3086,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03045,74,FALSE,0.833128989,3.595931053,2,K03045,101.8543689,102,73,FALSE,0,K03045,3080221
3087,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K13798,74,FALSE,0.833128989,3.595931053,2,K13798,101.8543689,102,73,FALSE,0,K13798,3080221
3088,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03053,74,FALSE,0.833128989,3.595931053,2,K03053,101.8543689,102,73,FALSE,0,K03053,3080221
3089,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03055,74,FALSE,0.833128989,3.595931053,2,K03055,101.8543689,102,73,FALSE,0,K03055,3080221
3090,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03058,74,FALSE,0.833128989,3.595931053,2,K03058,101.8543689,102,73,FALSE,0,K03058,3080221
3091,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03047,74,FALSE,0.833128989,3.595931053,2,K03047,101.8543689,102,73,FALSE,0,K03047,3080221
3092,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03049,74,FALSE,0.833128989,3.595931053,2,K03049,101.8543689,102,73,FALSE,0,K03049,3080221
3093,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03050,74,FALSE,0.833128989,3.595931053,2,K03050,101.8543689,102,73,FALSE,0,K03050,3080221
3094,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03056,74,FALSE,0.833128989,3.595931053,2,K03056,101.8543689,102,73,FALSE,0,K03056,3080221
3095,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03059,74,FALSE,0.833128989,3.595931053,2,K03059,101.8543689,102,73,FALSE,0,K03059,3080221
3096,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03051,74,FALSE,0.833128989,3.595931053,2,K03051,101.8543689,102,73,FALSE,0,K03051,3080221
3097,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03052,74,FALSE,0.833128989,3.595931053,2,K03052,101.8543689,102,73,FALSE,0,K03052,3080221
3098,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03054,74,FALSE,0.833128989,3.595931053,2,K03054,101.8543689,102,73,FALSE,0,K03054,3080221
3099,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K02999,74,FALSE,0.833128989,3.595931053,2,K02999,101.8543689,102,73,FALSE,0,K02999,3080221
3100,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03002,74,FALSE,0.833128989,3.595931053,2,K03002,101.8543689,102,73,FALSE,0,K03002,3080221
3101,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03000,74,FALSE,0.833128989,3.595931053,2,K03000,101.8543689,102,73,FALSE,0,K03000,3080221
3102,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03001,74,FALSE,0.833128989,3.595931053,2,K03001,101.8543689,102,73,FALSE,0,K03001,3080221
3103,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03003,74,FALSE,0.833128989,3.595931053,2,K03003,101.8543689,102,73,FALSE,0,K03003,3080221
3104,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03004,74,FALSE,0.833128989,3.595931053,2,K03004,101.8543689,102,73,FALSE,0,K03004,3080221
3105,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03005,74,FALSE,0.833128989,3.595931053,2,K03005,101.8543689,102,73,FALSE,0,K03005,3080221
3106,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03006,74,FALSE,0.833128989,3.595931053,2,K03006,101.8543689,102,73,FALSE,0,K03006,3080221
3107,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03010,74,FALSE,0.833128989,3.595931053,2,K03010,101.8543689,102,73,FALSE,0,K03010,3080221
3108,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03011,74,FALSE,0.833128989,3.595931053,2,K03011,101.8543689,102,73,FALSE,0,K03011,3080221
3109,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03012,74,FALSE,0.833128989,3.595931053,2,K03012,101.8543689,102,73,FALSE,0,K03012,3080221
3110,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03013,74,FALSE,0.833128989,3.595931053,2,K03013,101.8543689,102,73,FALSE,0,K03013,3080221
3111,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03014,74,FALSE,0.833128989,3.595931053,2,K03014,101.8543689,102,73,FALSE,0,K03014,3080221
3112,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03015,74,FALSE,0.833128989,3.595931053,2,K03015,101.8543689,102,73,FALSE,0,K03015,3080221
3113,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03016,74,FALSE,0.833128989,3.595931053,2,K03016,101.8543689,102,73,FALSE,0,K03016,3080221
3114,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03017,74,FALSE,0.833128989,3.595931053,2,K03017,101.8543689,102,73,FALSE,0,K03017,3080221
3115,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03007,74,FALSE,0.833128989,3.595931053,2,K03007,101.8543689,102,73,FALSE,0,K03007,3080221
3116,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03008,74,FALSE,0.833128989,3.595931053,2,K03008,101.8543689,102,73,FALSE,0,K03008,3080221
3117,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03009,74,FALSE,0.833128989,3.595931053,2,K03009,101.8543689,102,73,FALSE,0,K03009,3080221
3118,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03018,74,FALSE,0.833128989,3.595931053,2,K03018,101.8543689,102,73,FALSE,0,K03018,3080221
3119,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03021,74,FALSE,0.833128989,3.595931053,2,K03021,101.8543689,102,73,FALSE,0,K03021,3080221
3120,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03023,74,FALSE,0.833128989,3.595931053,2,K03023,101.8543689,102,73,FALSE,0,K03023,3080221
3121,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03026,74,FALSE,0.833128989,3.595931053,2,K03026,101.8543689,102,73,FALSE,0,K03026,3080221
3122,4.39759725,1.05E-04,0.2273969,0.6758043,15,176,K03027,74,FALSE,0.833128989,3.595931053,2,K03027,101.8543689,102,73,FALSE,0,K03027,3080221
